"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2016년 03월 14일","185.50","185.50","185.50","185.50","-","2.49%"
"2016년 03월 11일","181.00","179.00","179.00","179.00","0.01K","1.83%"
"2016년 03월 10일","177.75","177.75","177.75","177.75","-","0.99%"
"2016년 03월 09일","176.00","176.00","176.00","176.00","0.04K","-0.56%"
"2016년 03월 08일","177.00","177.75","177.75","174.00","0.02K","0.43%"
"2016년 03월 07일","176.25","173.50","175.50","173.50","0.01K","3.52%"
"2016년 03월 04일","170.25","172.50","172.50","172.50","0.03K","-2.16%"
"2016년 03월 03일","174.00","174.00","172.50","174.00","0.00K","3.88%"
"2016년 03월 02일","167.50","162.75","164.75","160.75","0.06K","1.36%"
"2016년 03월 01일","165.25","171.75","172.25","170.00","0.08K","-2.36%"
"2016년 02월 29일","169.25","169.75","171.50","167.25","0.17K","-1.02%"
"2016년 02월 26일","171.00","172.00","173.00","168.00","0.77K","0.29%"
"2016년 02월 25일","170.50","178.25","180.00","169.75","0.58K","-4.21%"
"2016년 02월 24일","178.00","182.75","183.50","177.50","0.42K","-2.60%"
"2016년 02월 23일","182.75","189.00","190.00","182.00","0.42K","-2.66%"
"2016년 02월 22일","187.75","194.00","195.75","187.25","1.34K","-2.21%"
"2016년 02월 19일","192.00","196.50","198.00","191.25","0.81K","-3.27%"
"2016년 02월 18일","198.50","201.00","201.25","196.75","0.67K","-1.00%"
"2016년 02월 17일","200.50","198.75","201.25","198.75","0.87K","0.63%"
"2016년 02월 16일","199.25","198.50","200.00","195.75","0.39K","1.53%"
"2016년 02월 12일","196.25","192.25","198.50","190.75","0.38K","2.48%"
"2016년 02월 11일","191.50","188.75","194.00","185.25","0.58K","1.19%"
"2016년 02월 10일","189.25","195.75","196.00","188.75","0.52K","-3.32%"
"2016년 02월 09일","195.75","199.00","200.00","195.00","0.58K","-1.63%"
"2016년 02월 08일","199.00","197.25","200.25","196.75","0.47K","1.02%"
"2016년 02월 05일","197.00","196.50","197.75","196.25","0.58K","0.38%"
"2016년 02월 04일","196.25","197.50","199.25","195.75","0.38K","-0.13%"
"2016년 02월 03일","196.50","199.75","202.00","196.25","0.27K","-1.87%"
"2016년 02월 02일","200.25","197.00","201.25","197.00","0.28K","1.52%"
"2016년 02월 01일","197.25","201.25","202.50","196.00","0.90K","-1.74%"
"2016년 01월 29일","200.75","201.00","201.50","198.50","1.22K","0.88%"
