"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 13일","132.00","132.35","132.70","131.30","21.25K","0.27%"
"2022년 05월 12일","131.65","133.35","133.68","131.43","34.36K","-1.44%"
"2022년 05월 11일","133.57","132.53","134.88","132.35","41.11K","0.88%"
"2022년 05월 10일","132.40","133.95","134.35","132.05","39.24K","-0.86%"
"2022년 05월 09일","133.55","132.25","133.88","131.03","44.77K","0.60%"
"2022년 05월 06일","132.75","133.93","134.05","132.62","36.11K","-0.77%"
"2022년 05월 05일","133.78","135.18","135.25","133.65","25.26K","-0.77%"
"2022년 05월 04일","134.82","135.10","136.00","134.55","22.74K","-0.37%"
"2022년 05월 03일","135.32","135.22","136.28","134.80","25.04K","0.09%"
"2022년 05월 02일","135.20","133.38","135.78","132.93","32.25K","-4.72%"
"2022년 04월 29일","141.90","138.05","141.90","138.05","0.05K","2.45%"
"2022년 04월 28일","138.50","139.15","139.57","137.78","0.26K","0.00%"
"2022년 04월 27일","138.50","140.25","140.25","138.03","0.48K","-1.07%"
"2022년 04월 26일","140.00","139.82","140.28","139.25","1.42K","0.65%"
"2022년 04월 25일","139.10","141.00","141.00","138.80","2.79K","-2.35%"
"2022년 04월 22일","142.45","143.85","143.85","142.22","3.13K","-1.15%"
"2022년 04월 21일","144.10","143.18","144.22","143.18","1.50K","0.72%"
"2022년 04월 20일","143.07","141.85","143.15","141.78","2.33K","1.22%"
"2022년 04월 19일","141.35","140.65","141.38","140.43","1.95K","0.63%"
"2022년 04월 18일","140.47","140.82","140.97","140.00","2.31K","-0.15%"
"2022년 04월 14일","140.68","140.68","140.80","140.30","1.97K","0.04%"
"2022년 04월 13일","140.62","140.28","140.85","140.25","1.72K","0.48%"
"2022년 04월 12일","139.95","139.00","140.22","138.70","3.56K","1.03%"
"2022년 04월 11일","138.53","138.00","138.65","137.60","1.49K","0.52%"
"2022년 04월 08일","137.82","138.03","138.60","137.50","2.11K","-0.13%"
"2022년 04월 07일","138.00","138.30","138.45","137.90","1.92K","0.22%"
"2022년 04월 06일","137.70","137.20","137.97","136.35","2.90K","0.66%"
"2022년 04월 05일","136.80","138.35","138.45","136.50","3.80K","-0.87%"
"2022년 04월 04일","138.00","138.50","138.97","136.95","7.66K","-0.47%"
"2022년 04월 01일","138.65","139.50","140.18","138.22","8.77K","-0.52%"
"2022년 03월 31일","139.38","140.25","140.38","139.25","9.45K","-0.57%"
"2022년 03월 30일","140.18","140.70","140.88","139.88","9.29K","-0.51%"
"2022년 03월 29일","140.90","140.57","141.12","140.10","9.64K","0.43%"
"2022년 03월 28일","140.30","140.25","140.57","139.70","7.14K","-0.12%"
"2022년 03월 25일","140.47","139.85","140.50","139.82","7.21K","0.57%"
"2022년 03월 24일","139.68","139.62","140.00","139.15","7.84K","0.18%"
"2022년 03월 23일","139.43","139.57","139.88","138.10","10.94K","0.00%"
"2022년 03월 22일","139.43","140.05","140.57","139.28","7.60K","-0.44%"
"2022년 03월 21일","140.05","140.47","141.00","139.78","8.10K","-0.32%"
"2022년 03월 18일","140.50","139.40","140.80","139.25","7.83K","0.74%"
"2022년 03월 17일","139.47","139.35","139.95","138.40","12.93K","0.09%"
"2022년 03월 16일","139.35","140.90","141.47","139.25","13.21K","-1.06%"
"2022년 03월 15일","140.85","140.40","141.15","140.03","15.42K","0.38%"
"2022년 03월 14일","140.32","137.75","140.90","137.40","24.47K","2.20%"
"2022년 03월 11일","137.30","136.00","137.70","136.00","30.42K","1.03%"
"2022년 03월 10일","135.90","137.68","137.75","135.82","31.75K","-1.21%"
"2022년 03월 09일","137.57","139.65","139.70","137.43","30.35K","-1.06%"
"2022년 03월 08일","139.05","138.18","139.95","137.82","39.30K","0.83%"
"2022년 03월 07일","137.90","135.93","138.12","135.35","38.69K","1.56%"
"2022년 03월 04일","135.78","137.95","137.97","133.50","54.35K","-1.86%"
"2022년 03월 03일","138.35","140.47","140.47","138.10","33.68K","-1.25%"
"2022년 03월 02일","140.10","141.50","141.72","139.75","33.70K","-0.31%"
"2022년 03월 01일","140.53","141.43","142.35","140.45","28.63K","0.02%"
"2022년 02월 28일","140.50","140.15","140.75","139.50","0.09K","0.88%"
"2022년 02월 25일","139.28","141.20","141.80","138.85","0.49K","-0.89%"
"2022년 02월 24일","140.53","143.00","143.00","140.10","1.71K","-1.76%"
"2022년 02월 23일","143.05","143.75","144.05","143.03","1.32K","-0.49%"
"2022년 02월 22일","143.75","143.30","144.07","143.00","0.71K","0.38%"
"2022년 02월 20일","143.20","143.20","143.20","143.20","-","-0.03%"
"2022년 02월 18일","143.25","143.55","143.55","143.07","1.83K","-0.10%"
"2022년 02월 17일","143.40","143.60","143.90","143.12","1.07K","0.20%"
"2022년 02월 16일","143.12","142.82","144.00","142.65","4.05K","0.15%"
"2022년 02월 15일","142.90","142.45","143.35","142.43","2.44K","0.33%"
"2022년 02월 14일","142.43","141.88","142.50","141.32","1.58K","0.39%"
"2022년 02월 11일","141.88","142.95","143.62","141.70","4.04K","-0.33%"
"2022년 02월 10일","142.35","142.72","143.50","142.32","4.37K","-0.38%"
"2022년 02월 09일","142.90","141.80","142.95","141.80","3.85K","0.66%"
"2022년 02월 08일","141.97","141.70","142.43","141.32","3.70K","0.11%"
"2022년 02월 07일","141.82","141.97","142.35","141.65","3.71K","-0.16%"
"2022년 02월 04일","142.05","141.57","142.07","141.20","7.63K","0.32%"
"2022년 02월 03일","141.60","141.12","141.97","140.35","9.52K","0.34%"
"2022년 02월 02일","141.12","140.62","141.47","140.60","11.01K","0.58%"
"2022년 02월 01일","140.30","140.03","140.93","139.57","10.16K","0.52%"
"2022년 01월 31일","139.57","139.12","140.05","138.85","8.37K","0.63%"
"2022년 01월 28일","138.70","138.18","138.97","137.57","7.96K","0.64%"
"2022년 01월 27일","137.82","138.12","138.25","137.50","6.96K","-0.17%"
"2022년 01월 26일","138.05","137.00","138.62","137.00","8.51K","0.69%"
"2022년 01월 25일","137.10","136.75","137.20","135.97","11.12K","0.57%"
"2022년 01월 24일","136.32","137.43","137.43","135.50","16.15K","-1.17%"
"2022년 01월 21일","137.93","138.20","138.30","137.80","9.57K","-0.28%"
"2022년 01월 20일","138.32","138.60","138.80","138.00","8.90K","-0.17%"
"2022년 01월 19일","138.55","138.15","139.15","137.85","13.30K","0.63%"
"2022년 01월 18일","137.68","137.78","138.38","137.50","12.30K","-0.12%"
"2022년 01월 16일","137.85","137.85","137.85","137.85","-","-0.09%"
"2022년 01월 14일","137.97","137.05","138.75","136.85","17.82K","0.71%"
"2022년 01월 13일","137.00","136.85","137.25","136.65","26.22K","0.31%"
"2022년 01월 12일","136.57","137.75","137.85","136.40","29.91K","-0.81%"
"2022년 01월 11일","137.68","136.28","138.18","136.25","36.73K","1.05%"
"2022년 01월 10일","136.25","136.90","137.38","136.03","35.31K","-0.78%"
"2022년 01월 07일","137.32","137.35","137.70","136.57","29.52K","-0.02%"
"2022년 01월 06일","137.35","137.40","137.55","136.38","24.74K","0.07%"
"2022년 01월 05일","137.25","138.00","138.32","136.88","24.87K","-0.41%"
"2022년 01월 04일","137.82","138.65","138.72","136.78","35.66K","-0.80%"
"2022년 01월 03일","138.93","139.78","140.40","138.88","19.75K","0.02%"
"2021년 12월 31일","138.90","139.05","139.30","138.00","0.06K","-0.11%"
"2021년 12월 30일","139.05","139.38","139.55","138.75","0.47K","-0.25%"
"2021년 12월 29일","139.40","138.90","139.47","138.90","0.67K","0.67%"
"2021년 12월 28일","138.47","137.40","138.50","137.30","0.61K","0.85%"
"2021년 12월 27일","137.30","137.22","137.85","136.95","0.77K","0.18%"
"2021년 12월 23일","137.05","135.78","137.15","135.75","1.01K","0.96%"
"2021년 12월 22일","135.75","135.62","136.05","135.30","0.63K","0.16%"
"2021년 12월 21일","135.53","134.62","135.93","134.57","0.86K","0.79%"
"2021년 12월 20일","134.47","134.50","134.78","134.00","0.77K","-0.21%"
"2021년 12월 17일","134.75","135.28","135.47","134.65","0.75K","-0.39%"
"2021년 12월 16일","135.28","135.10","135.68","134.65","0.84K","0.21%"
"2021년 12월 15일","135.00","137.00","137.00","134.95","3.33K","-1.30%"
"2021년 12월 14일","136.77","136.75","137.45","136.73","1.06K","-0.13%"
"2021년 12월 13일","136.95","136.85","137.80","135.75","2.69K","0.07%"
"2021년 12월 10일","136.85","136.73","137.15","136.45","1.37K","0.09%"
"2021년 12월 09일","136.73","137.43","137.60","136.45","2.77K","-0.60%"
"2021년 12월 08일","137.55","138.03","138.15","137.40","2.53K","-0.48%"
"2021년 12월 07일","138.22","138.22","138.60","137.95","2.63K","0.03%"
"2021년 12월 06일","138.18","137.65","138.45","137.28","5.09K","0.36%"
"2021년 12월 03일","137.68","137.85","138.53","136.85","9.66K","0.02%"
"2021년 12월 02일","137.65","136.00","138.05","135.97","9.14K","1.21%"
"2021년 12월 01일","136.00","136.57","137.43","135.90","9.14K","0.09%"
"2021년 11월 30일","135.88","136.50","136.90","135.55","9.85K","-0.77%"
"2021년 11월 29일","136.93","138.25","139.12","136.62","12.05K","-0.85%"
"2021년 11월 26일","138.10","136.40","138.35","136.28","8.98K","0.15%"
"2021년 11월 24일","137.90","136.05","137.97","136.00","16.98K","1.85%"
"2021년 11월 23일","135.40","134.47","135.57","134.22","9.55K","0.72%"
"2021년 11월 22일","134.43","133.82","134.53","133.68","9.63K","0.67%"
"2021년 11월 19일","133.53","133.25","133.68","133.00","8.78K","0.29%"
"2021년 11월 18일","133.15","132.45","133.28","132.40","9.60K","0.70%"
"2021년 11월 17일","132.22","131.93","132.38","131.80","13.36K","0.38%"
"2021년 11월 16일","131.72","131.78","132.18","131.68","10.21K","-0.05%"
"2021년 11월 15일","131.78","131.78","132.30","131.50","14.06K","-0.26%"
"2021년 11월 12일","132.12","131.90","132.62","131.47","21.70K","0.18%"
"2021년 11월 11일","131.88","132.15","132.32","131.38","25.67K","-0.09%"
"2021년 11월 10일","132.00","131.90","132.38","131.30","31.90K","-0.15%"
"2021년 11월 09일","132.20","131.88","132.38","131.40","25.74K","0.08%"
"2021년 11월 08일","132.10","131.70","132.50","131.70","24.70K","0.23%"
"2021년 11월 05일","131.80","130.85","131.93","130.68","26.45K","0.90%"
"2021년 11월 04일","130.63","131.57","132.00","130.55","22.31K","-0.78%"
"2021년 11월 03일","131.65","130.90","132.40","130.63","26.57K","1.31%"
"2021년 11월 02일","129.95","128.90","130.43","128.88","19.96K","0.85%"
"2021년 11월 01일","128.85","129.27","130.07","128.73","18.60K","1.16%"
"2021년 10월 29일","127.38","124.65","127.40","124.65","0.03K","2.31%"
"2021년 10월 28일","124.50","127.25","127.25","124.00","0.52K","-2.14%"
"2021년 10월 27일","127.22","126.70","127.50","126.68","0.65K","0.32%"
"2021년 10월 26일","126.82","125.07","127.30","124.95","0.59K","1.44%"
"2021년 10월 25일","125.03","125.32","125.78","124.70","0.58K","0.75%"
"2021년 10월 22일","124.10","124.75","124.97","123.97","0.88K","-0.70%"
"2021년 10월 21일","124.97","125.95","125.95","124.53","1.26K","-0.77%"
"2021년 10월 20일","125.95","125.25","126.05","124.90","1.20K","0.76%"
"2021년 10월 19일","125.00","125.50","125.80","124.88","2.49K","-0.36%"
"2021년 10월 18일","125.45","125.75","125.82","125.13","2.93K","-0.42%"
"2021년 10월 15일","125.97","125.50","126.00","125.38","3.99K","0.18%"
"2021년 10월 14일","125.75","124.90","125.90","124.80","3.06K","0.78%"
"2021년 10월 13일","124.78","125.05","125.05","124.45","2.26K","-0.20%"
"2021년 10월 12일","125.03","125.40","125.57","124.85","1.80K","-0.47%"
"2021년 10월 11일","125.62","125.65","125.72","125.22","1.11K","0.03%"
"2021년 10월 08일","125.58","125.40","125.65","125.20","1.27K","0.24%"
"2021년 10월 07일","125.28","123.97","125.35","123.72","2.78K","1.17%"
"2021년 10월 06일","123.83","122.95","124.00","122.62","2.71K","0.81%"
"2021년 10월 05일","122.83","122.97","123.40","122.50","2.24K","0.17%"
"2021년 10월 04일","122.62","120.92","122.97","120.53","4.65K","1.84%"
"2021년 10월 01일","120.40","121.00","121.65","120.25","6.50K","-0.15%"
"2021년 09월 30일","120.58","121.90","122.28","120.35","9.51K","-0.99%"
"2021년 09월 29일","121.78","122.00","122.70","121.20","9.18K","-0.18%"
"2021년 09월 28일","122.00","122.40","122.47","121.83","7.16K","-0.33%"
"2021년 09월 27일","122.40","122.70","123.80","122.10","8.88K","-0.42%"
"2021년 09월 24일","122.92","123.30","123.33","122.60","6.58K","-0.24%"
"2021년 09월 23일","123.22","123.40","123.92","123.03","6.94K","-0.05%"
"2021년 09월 22일","123.28","122.88","123.45","122.70","7.46K","0.68%"
"2021년 09월 21일","122.45","123.20","123.60","122.35","7.89K","-0.27%"
"2021년 09월 20일","122.78","122.38","122.95","121.80","9.25K","-0.02%"
"2021년 09월 17일","122.80","123.50","123.50","122.53","10.74K","-0.65%"
"2021년 09월 16일","123.60","124.08","124.22","123.30","10.60K","-0.46%"
"2021년 09월 15일","124.17","124.40","124.53","123.53","15.06K","0.04%"
"2021년 09월 14일","124.12","122.80","125.05","122.67","34.19K","1.50%"
"2021년 09월 13일","122.28","121.97","123.67","120.85","36.89K","-0.92%"
"2021년 09월 10일","123.42","123.83","124.33","123.03","28.54K","-0.27%"
"2021년 09월 09일","123.75","123.40","124.45","123.10","32.09K","0.53%"
"2021년 09월 08일","123.10","124.00","124.55","123.03","40.79K","-0.53%"
"2021년 09월 07일","123.75","125.67","125.75","123.67","28.61K","-0.84%"
"2021년 09월 03일","124.80","126.42","126.60","124.62","29.15K","-0.99%"
"2021년 09월 02일","126.05","127.47","128.03","125.88","24.31K","-1.20%"
"2021년 09월 01일","127.58","126.92","128.18","126.53","30.57K","7.26%"
"2021년 08월 31일","118.95","121.88","123.00","118.70","0.04K","-1.08%"
"2021년 08월 30일","120.25","123.60","123.60","120.10","0.28K","-1.43%"
"2021년 08월 27일","122.00","123.15","123.40","120.17","0.72K","-1.04%"
"2021년 08월 26일","123.28","124.25","124.28","123.05","1.82K","-0.92%"
"2021년 08월 25일","124.42","126.00","126.15","124.30","1.02K","-1.10%"
"2021년 08월 24일","125.80","126.97","127.47","125.70","2.16K","-0.51%"
"2021년 08월 23일","126.45","124.30","127.17","124.30","1.75K","1.75%"
"2021년 08월 20일","124.28","123.40","124.38","123.30","1.76K","0.71%"
"2021년 08월 19일","123.40","123.60","123.75","123.05","4.60K","-0.51%"
"2021년 08월 18일","124.03","123.30","124.22","123.15","3.55K","0.59%"
"2021년 08월 17일","123.30","123.70","124.10","123.22","1.40K","-0.19%"
"2021년 08월 16일","123.53","123.10","123.67","122.42","2.10K","0.64%"
"2021년 08월 13일","122.75","123.28","123.45","122.62","2.52K","-0.32%"
"2021년 08월 12일","123.15","122.72","123.42","122.45","6.21K","0.16%"
"2021년 08월 11일","122.95","123.50","123.58","122.78","4.30K","-0.57%"
"2021년 08월 10일","123.65","123.30","124.80","123.03","3.91K","0.53%"
"2021년 08월 09일","123.00","123.20","123.35","122.65","4.00K","0.00%"
"2021년 08월 06일","123.00","122.60","123.05","121.30","9.96K","0.34%"
"2021년 08월 05일","122.58","124.08","124.30","122.50","9.29K","-1.19%"
"2021년 08월 04일","124.05","123.40","124.62","123.05","10.81K","0.65%"
"2021년 08월 03일","123.25","122.17","123.50","122.15","7.86K","0.93%"
"2021년 08월 02일","122.12","122.33","122.65","121.95","6.00K","0.03%"
"2021년 07월 30일","122.08","122.75","122.75","122.00","7.90K","-0.34%"
"2021년 07월 29일","122.50","123.22","123.53","122.42","8.30K","-0.47%"
"2021년 07월 28일","123.08","122.95","123.67","122.85","6.49K","0.13%"
"2021년 07월 27일","122.92","123.22","123.97","122.67","10.30K","-0.43%"
"2021년 07월 26일","123.45","121.75","123.50","121.62","9.32K","1.60%"
"2021년 07월 23일","121.50","121.15","121.70","120.58","8.28K","0.58%"
"2021년 07월 22일","120.80","120.17","121.42","120.12","9.97K","0.62%"
"2021년 07월 21일","120.05","119.83","120.47","119.47","13.13K","0.23%"
"2021년 07월 20일","119.78","120.15","120.58","119.67","11.31K","-0.39%"
"2021년 07월 19일","120.25","120.10","120.33","119.20","20.13K","0.07%"
"2021년 07월 16일","120.17","121.28","121.60","120.12","13.79K","-0.78%"
"2021년 07월 15일","121.12","121.40","121.65","120.78","15.11K","-0.11%"
"2021년 07월 14일","121.25","122.00","122.60","121.17","32.73K","-0.41%"
"2021년 07월 13일","121.75","120.03","122.45","119.83","40.49K","1.60%"
"2021년 07월 12일","119.83","119.42","120.35","119.00","31.52K","0.51%"
"2021년 07월 09일","119.22","119.33","119.80","118.85","29.84K","-0.05%"
"2021년 07월 08일","119.28","120.50","120.67","119.17","34.15K","-1.09%"
"2021년 07월 07일","120.60","122.33","122.42","119.83","27.66K","-1.47%"
"2021년 07월 06일","122.40","121.80","122.47","121.15","20.81K","0.33%"
"2021년 07월 02일","122.00","123.25","124.00","121.75","20.91K","-1.28%"
"2021년 07월 01일","123.58","122.70","124.33","121.50","27.48K","0.88%"
"2021년 06월 30일","122.50","122.75","123.30","121.90","0.25K","-0.04%"
"2021년 06월 29일","122.55","122.12","122.60","121.30","0.84K","0.37%"
"2021년 06월 28일","122.10","123.10","123.30","121.70","0.74K","-0.59%"
"2021년 06월 25일","122.83","122.85","123.03","121.97","0.45K","0.00%"
"2021년 06월 24일","122.83","122.50","123.10","121.75","0.60K","0.27%"
"2021년 06월 23일","122.50","123.75","124.22","122.05","0.80K","-0.49%"
"2021년 06월 22일","123.10","121.35","124.22","121.35","1.33K","1.76%"
"2021년 06월 21일","120.97","120.95","121.25","120.17","1.10K","-0.07%"
"2021년 06월 18일","121.05","121.25","121.95","120.92","1.16K","0.79%"
"2021년 06월 17일","120.10","122.22","123.10","120.00","2.08K","-1.80%"
"2021년 06월 16일","122.30","121.60","122.75","121.60","1.58K","0.89%"
"2021년 06월 15일","121.22","119.50","121.38","119.50","3.04K","1.54%"
"2021년 06월 14일","119.38","118.80","119.65","118.70","1.48K","0.57%"
"2021년 06월 11일","118.70","117.70","119.10","117.70","1.78K","0.95%"
"2021년 06월 10일","117.58","117.50","117.88","117.33","0.85K","0.15%"
"2021년 06월 09일","117.40","117.00","117.50","116.42","2.09K","0.58%"
"2021년 06월 08일","116.72","116.70","117.10","116.05","2.96K","0.43%"
"2021년 06월 07일","116.22","116.70","116.75","116.00","4.97K","-0.52%"
"2021년 06월 04일","116.83","116.78","117.25","116.35","5.14K","0.04%"
"2021년 06월 03일","116.78","117.05","117.38","116.70","4.99K","-0.29%"
"2021년 06월 02일","117.12","115.12","117.38","114.70","9.40K","3.14%"
"2021년 06월 01일","113.55","112.95","114.85","111.47","14.01K","-2.01%"
"2021년 05월 28일","115.88","116.55","116.70","115.83","6.25K","-0.40%"
"2021년 05월 27일","116.35","116.45","117.10","116.28","6.12K","-0.09%"
"2021년 05월 26일","116.45","117.00","117.50","116.08","8.80K","-0.23%"
"2021년 05월 25일","116.72","117.10","117.75","116.42","7.31K","-0.03%"
"2021년 05월 24일","116.75","117.25","117.38","116.50","6.12K","-0.78%"
"2021년 05월 21일","117.67","116.70","117.80","116.50","8.73K","0.92%"
"2021년 05월 20일","116.60","117.15","117.40","115.70","10.90K","-0.26%"
"2021년 05월 19일","116.90","116.25","117.47","116.10","10.80K","0.13%"
"2021년 05월 18일","116.75","116.00","117.22","116.00","12.99K","1.21%"
"2021년 05월 17일","115.35","115.33","116.15","114.83","16.71K","0.04%"
"2021년 05월 14일","115.30","115.75","116.33","115.08","20.40K","-0.26%"
"2021년 05월 13일","115.60","118.25","118.67","114.70","40.40K","-2.53%"
"2021년 05월 12일","118.60","118.62","119.42","118.42","31.34K","-0.02%"
"2021년 05월 11일","118.62","118.60","118.90","117.85","36.15K","0.34%"
"2021년 05월 10일","118.22","116.35","118.40","116.10","36.45K","1.89%"
"2021년 05월 07일","116.03","115.62","117.35","115.62","35.91K","0.48%"
"2021년 05월 06일","115.47","114.50","115.62","113.40","30.82K","0.92%"
"2021년 05월 05일","114.42","113.45","114.55","113.10","23.80K","1.23%"
"2021년 05월 04일","113.03","115.25","115.33","112.58","32.97K","-1.97%"
"2021년 05월 03일","115.30","116.88","116.90","114.75","26.89K","-0.60%"
"2021년 04월 30일","116.00","119.60","119.60","116.00","-","-2.90%"
"2021년 04월 29일","119.47","119.22","119.70","118.80","0.59K","0.44%"
"2021년 04월 28일","118.95","118.95","120.03","118.50","1.01K","0.48%"
"2021년 04월 27일","118.38","118.80","119.60","118.33","0.74K","-0.10%"
"2021년 04월 26일","118.50","117.97","118.78","116.85","1.13K","0.55%"
"2021년 04월 23일","117.85","118.53","118.83","117.42","0.85K","-0.41%"
"2021년 04월 22일","118.33","119.78","119.78","117.40","1.48K","-1.21%"
"2021년 04월 21일","119.78","120.75","120.78","119.15","1.95K","-0.66%"
"2021년 04월 20일","120.58","120.40","121.08","119.75","1.67K","0.19%"
"2021년 04월 19일","120.35","121.03","121.22","119.50","1.39K","-0.41%"
"2021년 04월 16일","120.85","122.00","122.00","120.70","1.43K","-0.62%"
"2021년 04월 15일","121.60","122.35","122.35","120.62","2.22K","-0.41%"
"2021년 04월 14일","122.10","122.62","122.97","121.58","2.22K","-0.25%"
"2021년 04월 13일","122.40","123.20","123.33","122.25","1.99K","-0.26%"
"2021년 04월 12일","122.72","123.78","123.78","122.50","5.79K","-0.57%"
"2021년 04월 09일","123.42","124.05","124.58","123.28","10.98K","-0.59%"
"2021년 04월 08일","124.15","123.75","124.58","123.60","4.87K","0.81%"
"2021년 04월 07일","123.15","122.50","123.33","122.20","15.33K","0.35%"
"2021년 04월 06일","122.72","121.42","122.85","121.22","6.40K","1.10%"
"2021년 04월 05일","121.38","120.90","121.72","120.85","14.59K","1.12%"
"2021년 04월 01일","120.03","120.95","121.40","119.92","10.66K","-0.78%"
"2021년 03월 31일","120.97","120.80","121.40","120.55","7.31K","0.00%"
"2021년 03월 30일","120.97","121.10","121.38","120.58","6.17K","0.00%"
"2021년 03월 29일","120.97","120.28","121.58","120.12","9.36K","0.72%"
"2021년 03월 26일","120.10","119.90","120.38","119.75","7.42K","0.46%"
"2021년 03월 25일","119.55","119.38","119.97","119.28","7.21K","0.36%"
"2021년 03월 24일","119.12","118.95","119.42","118.78","6.96K","0.00%"
"2021년 03월 23일","119.12","118.90","119.28","118.42","7.56K","0.29%"
"2021년 03월 22일","118.78","118.60","119.42","118.38","4.51K","0.32%"
"2021년 03월 19일","118.40","118.60","119.22","118.00","9.97K","-0.15%"
"2021년 03월 18일","118.58","119.53","120.83","118.03","18.86K","-0.70%"
"2021년 03월 17일","119.42","118.50","119.58","118.03","20.27K","1.03%"
"2021년 03월 16일","118.20","119.20","119.20","118.12","17.89K","-0.77%"
"2021년 03월 15일","119.12","119.00","119.67","118.92","16.53K","0.10%"
"2021년 03월 12일","119.00","118.45","119.78","118.40","23.16K","0.40%"
"2021년 03월 11일","118.53","119.10","119.10","118.25","32.06K","-0.21%"
"2021년 03월 10일","118.78","119.35","119.58","118.67","32.85K","-0.73%"
"2021년 03월 09일","119.65","119.30","120.12","118.97","32.37K","0.25%"
"2021년 03월 08일","119.35","118.97","119.75","118.75","31.07K","0.27%"
"2021년 03월 05일","119.03","118.72","119.33","118.50","30.16K","0.40%"
"2021년 03월 04일","118.55","119.40","119.55","118.50","23.89K","-0.71%"
"2021년 03월 03일","119.40","119.30","119.83","119.08","22.21K","-0.02%"
"2021년 03월 02일","119.42","118.97","120.00","118.58","24.98K","0.38%"
"2021년 03월 01일","118.97","119.90","120.47","118.78","29.91K","5.19%"
"2021년 02월 26일","113.10","116.80","117.05","113.05","0.29K","-3.33%"
"2021년 02월 25일","117.00","116.80","117.33","116.25","1.11K","0.36%"
"2021년 02월 24일","116.58","115.85","116.65","115.62","0.86K","0.83%"
"2021년 02월 23일","115.62","115.72","115.85","115.05","1.62K","-0.09%"
"2021년 02월 22일","115.72","115.55","115.90","115.47","3.62K","-0.17%"
"2021년 02월 19일","115.92","115.28","116.25","115.28","1.49K","0.69%"
"2021년 02월 18일","115.12","115.67","116.08","114.75","2.19K","-0.16%"
"2021년 02월 17일","115.30","115.72","116.50","115.05","5.19K","-0.73%"
"2021년 02월 16일","116.15","117.42","118.08","115.97","6.16K","-0.90%"
"2021년 02월 12일","117.20","116.50","118.00","116.25","5.29K","1.62%"
"2021년 02월 11일","115.33","115.75","116.05","115.25","11.33K","-0.68%"
"2021년 02월 10일","116.12","116.58","116.85","115.88","8.03K","-1.13%"
"2021년 02월 09일","117.45","116.35","118.40","116.35","5.38K","0.75%"
"2021년 02월 08일","116.58","116.45","117.20","116.20","9.22K","-0.12%"
"2021년 02월 05일","116.72","116.17","116.85","116.10","8.52K","0.23%"
"2021년 02월 04일","116.45","115.47","116.55","115.28","7.55K","0.85%"
"2021년 02월 03일","115.47","116.17","116.30","115.40","9.32K","-0.43%"
"2021년 02월 02일","115.97","114.92","116.10","114.92","7.84K","0.95%"
"2021년 02월 01일","114.88","115.20","115.58","114.72","7.38K","-0.15%"
"2021년 01월 29일","115.05","116.10","116.75","114.88","13.91K","-0.82%"
"2021년 01월 28일","116.00","116.45","116.58","115.95","10.67K","-0.39%"
"2021년 01월 27일","116.45","116.78","116.97","116.00","6.72K","-0.47%"
"2021년 01월 26일","117.00","116.50","117.62","116.47","10.80K","0.40%"
"2021년 01월 25일","116.53","115.97","117.05","115.95","11.99K","-0.16%"
"2021년 01월 22일","116.72","114.53","116.78","114.17","17.25K","2.30%"
"2021년 01월 21일","114.10","113.05","114.38","113.05","10.29K","0.66%"
"2021년 01월 20일","113.35","113.12","114.22","113.05","15.98K","0.02%"
"2021년 01월 19일","113.33","112.92","113.90","112.10","18.18K","0.49%"
"2021년 01월 15일","112.78","112.20","113.30","111.90","21.61K","0.62%"
"2021년 01월 14일","112.08","112.08","112.47","111.53","28.07K","-0.15%"
"2021년 01월 13일","112.25","112.47","112.78","111.62","36.31K","-0.20%"
"2021년 01월 12일","112.47","113.28","113.30","112.35","34.58K","-0.82%"
"2021년 01월 11일","113.40","114.35","114.38","113.08","35.15K","-0.93%"
"2021년 01월 08일","114.47","114.80","115.00","114.12","26.99K","-0.43%"
"2021년 01월 07일","114.97","114.70","115.28","114.53","18.18K","-0.03%"
"2021년 01월 06일","115.00","114.75","115.67","114.35","21.04K","-0.04%"
"2021년 01월 05일","115.05","112.70","115.50","111.35","30.45K","2.45%"
"2021년 01월 04일","112.30","115.30","115.38","111.50","32.25K","-2.45%"
"2021년 01월 01일","115.13","115.13","115.13","115.13","-","1.93%"
"2020년 12월 31일","112.95","112.40","113.05","112.40","0.07K","0.74%"
"2020년 12월 30일","112.12","112.42","112.50","111.55","0.22K","0.06%"
"2020년 12월 29일","112.05","113.20","113.55","111.90","0.87K","-0.88%"
"2020년 12월 28일","113.05","112.00","113.38","112.00","0.87K","-1.66%"
"2020년 12월 25일","114.96","114.96","114.96","114.96","-","2.51%"
"2020년 12월 24일","112.15","111.92","112.17","111.80","0.28K","0.21%"
"2020년 12월 23일","111.92","110.33","111.92","110.20","1.08K","1.44%"
"2020년 12월 22일","110.33","110.45","110.50","110.20","0.88K","-0.24%"
"2020년 12월 21일","110.60","109.90","110.72","109.42","1.34K","0.12%"
"2020년 12월 18일","110.47","109.50","110.50","109.30","1.75K","1.02%"
"2020년 12월 17일","109.35","108.12","109.45","107.85","3.99K","0.52%"
"2020년 12월 16일","108.78","108.35","108.85","108.15","1.58K","0.17%"
"2020년 12월 15일","108.60","108.80","109.33","108.40","1.40K","-0.46%"
"2020년 12월 14일","109.10","108.75","109.20","108.70","1.02K","0.32%"
"2020년 12월 11일","108.75","107.80","109.17","107.80","3.12K","0.77%"
"2020년 12월 10일","107.92","107.22","108.30","107.15","2.09K","0.50%"
