"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2017년 03월 24일","975.75","990.50","991.00","972.25","116.48K","-1.54%"
"2017년 03월 23일","991.00","999.25","1,002.00","990.25","94.69K","-0.88%"
"2017년 03월 22일","999.75","1,001.00","1,003.25","994.00","82.16K","-0.17%"
"2017년 03월 21일","1,001.50","1,000.00","1,008.00","995.00","103.33K","0.20%"
"2017년 03월 20일","999.50","1,003.75","1,008.75","998.25","82.38K","-0.05%"
"2017년 03월 17일","1,000.00","1,001.50","1,004.50","994.25","61.55K","-0.15%"
"2017년 03월 16일","1,001.50","1,000.00","1,006.50","995.75","83.78K","0.35%"
"2017년 03월 15일","998.00","998.75","1,007.75","995.25","75.42K","1.09%"
"2017년 03월 14일","987.25","996.50","996.50","983.00","0.21K","-0.90%"
"2017년 03월 13일","996.25","996.25","1,000.00","995.50","0.98K","0.00%"
"2017년 03월 10일","996.25","999.50","1,001.75","992.75","0.97K","-0.40%"
"2017년 03월 09일","1,000.25","1,009.00","1,009.00","995.75","4.95K","-1.06%"
"2017년 03월 08일","1,011.00","1,014.00","1,014.75","1,008.00","5.32K","-0.37%"
"2017년 03월 07일","1,014.75","1,026.75","1,027.00","1,012.00","3.55K","-1.17%"
"2017년 03월 06일","1,026.75","1,027.50","1,036.25","1,026.00","4.62K","-0.02%"
"2017년 03월 03일","1,027.00","1,027.50","1,030.25","1,019.50","4.97K","0.02%"
"2017년 03월 02일","1,026.75","1,039.75","1,040.25","1,022.00","6.07K","-1.39%"
"2017년 03월 01일","1,041.25","1,025.25","1,041.50","1,025.00","7.43K","1.59%"
"2017년 02월 28일","1,025.00","1,013.00","1,045.00","1,012.50","17.71K","1.38%"
"2017년 02월 27일","1,011.00","1,015.50","1,018.50","1,006.00","62.58K","-0.25%"
"2017년 02월 24일","1,013.50","1,012.25","1,016.25","1,009.25","92.51K","0.20%"
"2017년 02월 23일","1,011.50","1,023.00","1,027.00","1,010.00","148.62K","-1.10%"
"2017년 02월 22일","1,022.75","1,027.25","1,031.75","1,022.25","96.39K","-0.34%"
"2017년 02월 21일","1,026.25","1,033.25","1,044.50","1,026.00","143.01K","-0.61%"
"2017년 02월 17일","1,032.50","1,043.00","1,046.25","1,031.00","142.01K","-1.08%"
"2017년 02월 16일","1,043.75","1,060.25","1,062.75","1,042.25","130.04K","-1.65%"
"2017년 02월 15일","1,061.25","1,045.25","1,061.50","1,040.25","128.04K","1.56%"
"2017년 02월 14일","1,045.00","1,055.00","1,056.00","1,042.50","118.66K","-0.88%"
"2017년 02월 13일","1,054.25","1,059.25","1,061.75","1,050.50","174.16K","-0.45%"
"2017년 02월 10일","1,059.00","1,050.00","1,063.50","1,047.50","133.68K","0.81%"
"2017년 02월 09일","1,050.50","1,057.00","1,061.50","1,045.00","141.51K","-0.78%"
"2017년 02월 08일","1,058.75","1,041.75","1,059.75","1,040.00","166.53K","1.53%"
"2017년 02월 07일","1,042.75","1,038.25","1,043.25","1,032.00","131.44K","0.65%"
"2017년 02월 06일","1,036.00","1,027.00","1,042.50","1,026.25","119.99K","0.88%"
"2017년 02월 03일","1,027.00","1,036.75","1,044.25","1,026.25","105.99K","-0.99%"
"2017년 02월 02일","1,037.25","1,037.25","1,041.75","1,031.25","101.52K","0.05%"
"2017년 02월 01일","1,036.75","1,024.50","1,037.50","1,017.00","107.16K","1.20%"
"2017년 01월 31일","1,024.50","1,023.00","1,026.50","1,019.50","83.52K","0.17%"
"2017년 01월 30일","1,022.75","1,044.00","1,044.25","1,019.25","126.81K","-2.53%"
"2017년 01월 27일","1,049.25","1,047.00","1,052.00","1,043.25","68.28K","-0.02%"
"2017년 01월 26일","1,049.50","1,055.50","1,058.50","1,045.50","91.97K","-0.54%"
"2017년 01월 25일","1,055.25","1,057.00","1,060.00","1,050.00","83.01K","-0.31%"
"2017년 01월 24일","1,058.50","1,059.75","1,068.00","1,051.25","95.24K","0.07%"
"2017년 01월 23일","1,057.75","1,067.50","1,069.75","1,055.25","92.57K","-0.91%"
"2017년 01월 20일","1,067.50","1,070.00","1,071.25","1,060.00","112.86K","-0.26%"
"2017년 01월 19일","1,070.25","1,073.00","1,077.25","1,066.75","108.40K","-0.44%"
"2017년 01월 18일","1,075.00","1,068.00","1,080.00","1,062.50","144.02K","0.54%"
"2017년 01월 17일","1,069.25","1,054.00","1,075.50","1,052.00","201.11K","2.57%"
"2017년 01월 13일","1,042.50","1,029.50","1,043.00","1,025.50","-","1.02%"
"2017년 01월 12일","1,032.00","1,002.75","1,033.00","998.50","0.81K","2.89%"
"2017년 01월 11일","1,003.00","1,004.50","1,004.50","993.00","1.84K","-0.25%"
"2017년 01월 10일","1,005.50","993.75","1,006.00","990.00","2.45K","0.90%"
"2017년 01월 09일","996.50","986.25","996.75","986.00","2.86K","1.06%"
"2017년 01월 06일","986.00","1,003.50","1,003.50","985.00","3.35K","-1.74%"
"2017년 01월 05일","1,003.50","1,005.50","1,006.00","998.25","2.99K","-0.27%"
"2017년 01월 04일","1,006.25","986.00","1,006.50","984.00","6.19K","1.98%"
"2017년 01월 03일","986.75","996.00","1,002.75","986.50","6.58K","-0.98%"
