"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 13일","1,177.50","1,172.75","1,198.50","1,158.50","-","-0.11%"
"2022년 05월 12일","1,178.75","1,113.00","1,183.00","1,102.75","-","5.91%"
"2022년 05월 11일","1,113.00","1,094.75","1,126.50","1,094.25","-","1.85%"
"2022년 05월 10일","1,092.75","1,090.25","1,107.00","1,083.00","-","0.00%"
"2022년 05월 09일","1,092.75","1,120.75","1,135.00","1,090.00","37.35K","-2.52%"
"2022년 05월 08일","1,121.00","1,121.00","1,121.00","1,121.00","-","1.13%"
"2022년 05월 06일","1,108.50","1,102.00","1,127.50","1,087.75","39.58K","0.18%"
"2022년 05월 05일","1,106.50","1,079.00","1,121.75","1,077.25","47.81K","2.79%"
"2022년 05월 04일","1,076.50","1,047.00","1,089.00","1,042.25","44.20K","2.82%"
"2022년 05월 03일","1,047.00","1,053.62","1,068.80","1,044.25","-","-0.70%"
"2022년 05월 02일","1,054.38","1,045.25","1,071.38","1,034.25","-","-0.13%"
"2022년 04월 29일","1,055.75","1,085.00","1,102.50","1,054.25","-","-2.76%"
"2022년 04월 28일","1,085.75","1,088.00","1,106.50","1,081.00","-","-0.50%"
"2022년 04월 27일","1,091.25","1,092.50","1,097.50","1,078.25","-","-0.34%"
"2022년 04월 26일","1,095.00","1,081.00","1,107.00","1,077.00","-","1.19%"
"2022년 04월 25일","1,082.12","1,087.50","1,089.30","1,056.12","-","-0.04%"
"2022년 04월 24일","1,082.50","1,073.25","1,084.25","1,073.25","-","1.60%"
"2022년 04월 22일","1,065.50","1,070.00","1,076.00","1,052.50","-","-0.23%"
"2022년 04월 21일","1,068.00","1,094.25","1,094.25","1,052.50","-","-1.84%"
"2022년 04월 20일","1,088.00","1,094.75","1,109.75","1,066.75","-","-1.00%"
"2022년 04월 19일","1,099.00","1,123.25","1,135.00","1,096.00","-","-1.92%"
"2022년 04월 18일","1,120.50","1,099.25","1,134.75","1,098.25","-","2.26%"
"2022년 04월 15일","1,095.75","1,095.75","1,095.75","1,095.75","-","-0.07%"
"2022년 04월 14일","1,096.50","1,113.00","1,127.50","1,094.25","20.65K","-1.53%"
"2022년 04월 13일","1,113.50","1,102.50","1,124.25","1,078.00","-","0.88%"
"2022년 04월 12일","1,103.75","1,077.75","1,117.50","1,075.00","-","2.08%"
"2022년 04월 11일","1,081.25","1,056.00","1,091.75","1,055.00","-","2.83%"
"2022년 04월 08일","1,051.50","1,020.00","1,054.25","1,017.00","-","3.09%"
"2022년 04월 07일","1,020.00","1,040.25","1,044.50","1,017.75","-","-2.03%"
"2022년 04월 06일","1,041.12","1,049.40","1,056.40","1,024.25","-","-0.40%"
"2022년 04월 05일","1,045.25","1,020.50","1,074.00","1,020.00","-","3.46%"
"2022년 04월 04일","1,010.25","989.50","1,014.50","984.75","-","2.62%"
"2022년 04월 01일","984.50","1,007.25","1,032.75","982.50","-","-2.14%"
"2022년 03월 31일","1,006.00","1,030.25","1,075.00","1,003.50","-","-2.07%"
"2022년 03월 30일","1,027.25","1,015.00","1,041.75","1,002.25","-","1.28%"
"2022년 03월 29일","1,014.25","1,047.00","1,068.25","972.00","-","-4.04%"
"2022년 03월 28일","1,057.00","1,092.75","1,096.00","1,047.00","-","-4.11%"
"2022년 03월 25일","1,102.25","1,089.50","1,109.00","1,064.75","-","1.52%"
"2022년 03월 24일","1,085.75","1,105.75","1,115.00","1,080.50","-","-1.81%"
"2022년 03월 23일","1,105.75","1,119.25","1,139.00","1,101.00","-","-1.12%"
"2022년 03월 22일","1,118.25","1,119.25","1,169.25","1,102.25","-","-0.09%"
"2022년 03월 21일","1,119.25","1,075.00","1,148.75","1,061.75","-","5.22%"
"2022년 03월 18일","1,063.75","1,095.00","1,106.00","1,055.75","-","-3.12%"
"2022년 03월 17일","1,098.00","1,051.00","1,108.25","1,031.75","-","2.69%"
"2022년 03월 16일","1,069.25","1,157.25","1,159.50","1,069.25","-","-7.36%"
"2022년 03월 15일","1,154.25","1,106.00","1,160.75","1,088.25","-","4.96%"
"2022년 03월 14일","1,099.75","1,123.50","1,147.30","1,064.25","-","-2.39%"
"2022년 03월 13일","1,126.62","1,127.38","1,127.38","1,126.62","-","3.36%"
"2022년 03월 11일","1,090.00","1,035.75","1,044.75","1,030.75","-","1.51%"
"2022년 03월 10일","1,073.75","1,142.50","1,220.62","1,080.10","0.01K","-10.48%"
"2022년 03월 09일","1,199.50","1,284.38","1,284.38","1,200.75","0.01K","-5.77%"
"2022년 03월 08일","1,273.00","1,319.25","1,319.25","1,275.50","0.03K","-10.68%"
"2022년 03월 07일","1,425.25","1,311.25","1,311.25","1,311.25","0.08K","5.73%"
"2022년 03월 04일","1,348.00","1,340.00","1,340.00","1,201.50","0.15K","4.58%"
"2022년 03월 03일","1,289.00","1,124.25","1,221.00","1,119.00","-","21.78%"
"2022년 03월 02일","1,058.50","1,009.25","1,132.00","997.50","-","5.67%"
"2022년 03월 01일","1,001.75","951.00","1,004.50","951.00","-","7.95%"
"2022년 02월 28일","928.00","920.25","930.50","885.50","-","10.08%"
"2022년 02월 25일","843.00","923.25","951.25","841.50","-","-8.96%"
"2022년 02월 24일","926.00","882.75","926.00","877.25","-","5.71%"
"2022년 02월 23일","876.00","841.00","880.00","834.00","-","3.76%"
"2022년 02월 22일","844.25","815.00","846.25","803.00","-","5.93%"
"2022년 02월 18일","797.00","797.50","812.25","790.00","43.50K","-0.13%"
"2022년 02월 17일","798.00","780.00","799.25","775.50","-","2.24%"
"2022년 02월 16일","780.50","779.75","786.75","773.25","-","0.10%"
"2022년 02월 15일","779.75","801.25","801.75","773.00","-","-2.44%"
"2022년 02월 14일","799.25","801.50","813.50","780.75","-","0.19%"
"2022년 02월 11일","797.75","770.25","806.25","764.75","-","3.40%"
"2022년 02월 10일","771.50","785.50","801.75","765.75","-","-1.72%"
"2022년 02월 09일","785.00","779.50","788.25","770.50","-","0.80%"
"2022년 02월 08일","778.75","771.25","782.00","754.00","99.52K","1.30%"
"2022년 02월 07일","768.75","776.00","776.50","760.00","-","0.72%"
"2022년 02월 04일","763.25","754.75","767.25","748.25","-","1.53%"
"2022년 02월 03일","751.75","754.00","756.50","740.00","-","-0.43%"
"2022년 02월 02일","755.00","770.00","778.50","749.25","-","-1.82%"
"2022년 02월 01일","769.00","762.50","776.75","760.50","-","1.02%"
"2022년 01월 31일","761.25","793.00","798.50","756.75","-","-3.18%"
"2022년 01월 28일","786.25","777.25","793.50","774.75","-","1.19%"
"2022년 01월 27일","777.00","794.25","795.50","774.00","-","-2.26%"
"2022년 01월 26일","795.00","817.25","817.50","787.00","-","-2.81%"
"2022년 01월 25일","818.00","801.00","831.50","800.50","-","2.19%"
"2022년 01월 24일","800.50","794.00","802.50","775.75","-","2.63%"
"2022년 01월 21일","780.00","788.00","791.00","778.00","-","-1.30%"
"2022년 01월 20일","790.25","794.00","802.75","783.75","-","-0.78%"
"2022년 01월 19일","796.50","772.00","797.25","769.50","-","3.58%"
"2022년 01월 18일","769.00","742.25","771.50","741.25","-","3.71%"
"2022년 01월 14일","741.50","746.00","747.25","737.00","44.59K","-0.70%"
"2022년 01월 13일","746.75","757.00","757.75","741.00","-","-1.45%"
"2022년 01월 12일","757.75","768.00","770.00","753.50","51.64K","-1.62%"
"2022년 01월 11일","770.25","761.75","770.50","758.25","-","1.08%"
"2022년 01월 10일","762.00","760.75","767.50","748.00","-","0.46%"
"2022년 01월 07일","758.50","748.00","760.75","735.50","-","1.68%"
"2022년 01월 06일","746.00","761.75","762.00","736.00","-","-1.94%"
"2022년 01월 05일","760.75","771.00","771.50","756.00","-","-1.20%"
"2022년 01월 04일","770.00","758.00","771.50","756.25","-","1.58%"
"2022년 01월 03일","758.00","774.00","782.25","752.75","-","-1.65%"
"2021년 12월 31일","770.75","782.50","787.75","769.50","-","-1.15%"
"2021년 12월 30일","779.75","789.50","791.75","776.00","-","-1.02%"
"2021년 12월 29일","787.75","785.25","793.00","774.00","-","0.54%"
"2021년 12월 28일","783.50","805.75","808.00","781.75","-","-2.55%"
"2021년 12월 27일","804.00","817.50","824.00","802.50","-","-1.45%"
"2021년 12월 24일","815.80","815.25","815.80","815.25","-","0.13%"
"2021년 12월 23일","814.75","812.50","820.50","808.25","36.62K","0.09%"
"2021년 12월 22일","814.00","796.75","817.00","792.00","-","1.88%"
"2021년 12월 21일","799.00","778.50","799.75","772.50","-","2.73%"
"2021년 12월 20일","777.75","777.50","778.75","757.75","-","0.35%"
"2021년 12월 17일","775.00","770.00","780.25","765.25","-","0.58%"
"2021년 12월 16일","770.50","757.50","773.00","751.25","-","1.92%"
"2021년 12월 15일","756.00","787.00","787.00","751.00","-","-3.85%"
"2021년 12월 14일","786.25","788.75","792.00","778.00","-","0.10%"
"2021년 12월 13일","785.50","779.25","791.00","779.25","-","0.45%"
"2021년 12월 10일","782.00","769.25","783.25","769.00","0.03K","1.10%"
"2021년 12월 09일","773.50","793.50","793.50","777.00","-","-2.24%"
"2021년 12월 08일","791.25","799.25","800.00","787.75","-","-1.00%"
"2021년 12월 07일","799.25","811.00","812.00","796.00","-","0.28%"
"2021년 12월 06일","797.00","799.75","799.75","784.50","-","0.31%"
"2021년 12월 03일","794.50","809.50","814.75","799.00","0.10K","-1.49%"
"2021년 12월 02일","806.50","779.50","809.25","779.50","-","3.60%"
"2021년 12월 01일","778.50","784.00","785.50","774.75","0.48K","0.61%"
"2021년 11월 30일","773.75","808.25","808.25","770.50","-","-4.18%"
"2021년 11월 29일","807.50","837.75","840.50","805.00","-","-2.18%"
"2021년 11월 26일","825.50","821.25","830.50","810.00","-","-1.34%"
"2021년 11월 24일","836.75","856.50","863.25","833.50","46.27K","-2.25%"
"2021년 11월 23일","856.00","846.50","856.50","838.25","-","1.21%"
"2021년 11월 22일","845.75","827.50","848.50","826.00","-","2.76%"
"2021년 11월 19일","823.00","821.00","830.75","813.50","-","0.00%"
"2021년 11월 18일","823.00","823.50","843.12","819.10","-","0.09%"
"2021년 11월 17일","822.25","812.00","835.00","810.50","-","1.48%"
"2021년 11월 16일","810.25","827.50","827.50","810.00","-","-1.94%"
"2021년 11월 15일","826.25","819.75","829.50","813.25","-","1.13%"
"2021년 11월 12일","817.00","814.25","826.75","805.50","-","0.55%"
"2021년 11월 11일","812.50","803.00","824.75","798.25","-","1.18%"
"2021년 11월 10일","803.00","783.00","803.75","778.00","-","3.15%"
"2021년 11월 09일","778.50","769.25","783.25","764.50","-","1.37%"
"2021년 11월 08일","768.00","768.25","773.00","762.50","-","0.20%"
"2021년 11월 05일","766.50","774.75","781.50","765.50","83.64K","-0.94%"
"2021년 11월 04일","773.75","782.00","794.25","772.25","51.27K","-0.93%"
"2021년 11월 03일","781.00","790.50","796.75","777.50","53.18K","-1.33%"
"2021년 11월 02일","791.50","798.50","807.00","789.75","65.89K","-0.72%"
"2021년 11월 01일","797.25","774.50","800.50","768.25","73.03K","3.17%"
"2021년 10월 29일","772.75","773.25","780.00","763.50","48.73K","0.03%"
"2021년 10월 28일","772.50","760.00","780.00","751.50","57.33K","1.68%"
"2021년 10월 27일","759.75","750.50","762.75","745.00","49.84K","1.00%"
"2021년 10월 26일","752.25","763.00","765.00","747.50","53.54K","-0.95%"
"2021년 10월 25일","759.50","759.75","767.00","753.25","42.58K","0.46%"
"2021년 10월 22일","756.00","743.75","759.50","743.50","52.33K","1.99%"
"2021년 10월 21일","741.25","749.75","752.50","738.25","33.63K","-1.07%"
"2021년 10월 20일","749.25","737.00","750.00","736.50","35.08K","1.80%"
"2021년 10월 19일","736.00","736.00","745.25","735.25","37.74K","-0.03%"
"2021년 10월 18일","736.25","734.00","738.75","728.50","31.46K","0.31%"
"2021년 10월 15일","734.00","725.00","740.50","722.25","40.53K","1.28%"
"2021년 10월 14일","724.75","718.75","729.50","718.50","39.59K","0.83%"
"2021년 10월 13일","718.75","736.00","737.75","712.75","57.90K","-2.08%"
"2021년 10월 12일","734.00","731.75","743.75","718.00","57.86K","0.31%"
"2021년 10월 11일","731.75","734.00","739.50","731.00","32.21K","-0.31%"
"2021년 10월 08일","734.00","739.25","746.50","731.75","47.84K","-0.98%"
"2021년 10월 07일","741.25","746.00","752.50","739.50","42.61K","-0.64%"
"2021년 10월 06일","746.00","744.75","756.75","742.25","44.64K","0.17%"
"2021년 10월 05일","744.75","756.25","757.00","743.75","49.15K","-1.55%"
"2021년 10월 04일","756.50","752.25","763.50","748.50","54.75K","0.17%"
"2021년 10월 01일","755.25","725.00","758.50","722.75","85.70K","4.10%"
"2021년 09월 30일","725.50","711.25","732.75","701.25","71.33K","2.15%"
"2021년 09월 29일","710.25","709.25","717.75","708.25","38.93K","0.53%"
"2021년 09월 28일","706.50","722.00","726.75","706.00","54.40K","-2.18%"
"2021년 09월 27일","722.25","723.50","728.50","720.25","32.06K","-0.21%"
"2021년 09월 24일","723.75","718.50","725.75","711.50","47.32K","0.84%"
"2021년 09월 23일","717.75","708.50","719.50","704.00","46.80K","1.70%"
"2021년 09월 22일","705.75","689.50","706.75","688.00","37.48K","2.25%"
"2021년 09월 21일","690.25","700.25","701.00","686.00","43.20K","-1.50%"
"2021년 09월 20일","700.75","708.00","710.75","695.75","37.45K","-1.13%"
"2021년 09월 17일","708.75","713.75","716.00","706.50","33.38K","-0.60%"
"2021년 09월 16일","713.00","711.25","716.75","705.00","40.25K","0.11%"
"2021년 09월 15일","712.25","700.00","714.75","695.25","51.08K","3.98%"
"2021년 09월 14일","685.00","677.25","677.25","677.25","0.00K","1.56%"
"2021년 09월 13일","674.50","671.50","671.50","671.50","0.01K","-0.07%"
"2021년 09월 10일","675.00","682.50","683.75","673.25","0.07K","-0.95%"
"2021년 09월 09일","681.50","700.00","700.00","683.50","0.11K","-2.40%"
"2021년 09월 08일","698.25","704.50","704.50","698.25","0.06K","-1.48%"
"2021년 09월 07일","708.75","718.50","718.50","704.25","0.17K","-2.11%"
"2021년 09월 06일","724.00","724.00","724.00","724.00","-","1.33%"
"2021년 09월 03일","714.50","702.00","715.00","701.00","0.43K","1.49%"
"2021년 09월 02일","704.00","694.00","708.00","694.00","0.37K","0.43%"
"2021년 09월 01일","701.00","708.25","710.25","699.25","0.55K","-0.81%"
"2021년 08월 31일","706.75","706.50","707.50","690.25","1.67K","-0.28%"
"2021년 08월 30일","708.75","720.50","728.50","707.50","18.32K","-1.36%"
"2021년 08월 27일","718.50","725.75","731.25","717.75","24.92K","-0.93%"
"2021년 08월 26일","725.25","712.50","727.00","709.25","17.85K","1.97%"
"2021년 08월 25일","711.25","718.00","719.75","704.25","21.99K","-0.94%"
"2021년 08월 24일","718.00","722.75","723.25","710.75","28.50K","-0.24%"
"2021년 08월 23일","719.75","712.75","730.75","710.25","21.09K","0.77%"
"2021년 08월 20일","714.25","727.50","732.75","709.25","37.21K","-1.82%"
"2021년 08월 19일","727.50","737.00","737.00","716.00","37.06K","-1.32%"
"2021년 08월 18일","737.25","734.25","740.50","721.75","33.61K","0.37%"
"2021년 08월 17일","734.50","762.50","763.75","732.25","63.61K","-3.42%"
"2021년 08월 16일","760.50","762.50","770.25","757.75","62.05K","-0.23%"
"2021년 08월 13일","762.25","753.00","774.75","747.50","87.10K","1.16%"
"2021년 08월 12일","753.50","724.00","762.00","723.00","109.43K","3.65%"
"2021년 08월 11일","727.00","726.75","732.25","718.75","98.74K","0.00%"
"2021년 08월 10일","727.00","711.00","730.00","708.50","85.50K","2.21%"
"2021년 08월 09일","711.25","719.00","723.75","708.25","84.30K","-1.08%"
"2021년 08월 06일","719.00","712.75","724.75","709.25","85.12K","0.88%"
"2021년 08월 05일","712.75","714.75","725.50","709.75","62.60K","-0.63%"
"2021년 08월 04일","717.25","724.25","738.75","714.50","75.46K","-1.00%"
"2021년 08월 03일","724.50","727.50","734.75","717.75","73.89K","-0.69%"
"2021년 08월 02일","729.50","704.00","731.75","704.00","62.79K","3.66%"
"2021년 07월 30일","703.75","705.00","711.50","695.00","53.64K","-0.21%"
"2021년 07월 29일","705.25","689.75","706.75","689.00","45.52K","2.40%"
"2021년 07월 28일","688.75","675.00","696.25","673.75","49.23K","2.11%"
"2021년 07월 27일","674.50","680.25","690.00","671.75","50.03K","-0.37%"
"2021년 07월 26일","677.00","684.00","684.00","665.50","43.68K","-1.02%"
"2021년 07월 23일","684.00","688.00","696.75","677.50","42.54K","-1.19%"
"2021년 07월 22일","692.25","708.25","709.00","681.75","63.08K","-2.60%"
"2021년 07월 21일","710.75","701.00","712.00","700.00","52.75K","1.46%"
"2021년 07월 20일","700.50","698.75","718.00","698.25","64.01K","0.39%"
"2021년 07월 19일","697.75","702.75","709.50","694.25","74.22K","0.76%"
"2021년 07월 16일","692.50","671.75","696.25","670.75","75.89K","3.05%"
"2021년 07월 15일","672.00","653.75","673.50","651.25","56.84K","4.19%"
"2021년 07월 14일","645.00","635.88","657.50","632.50","0.03K","2.58%"
"2021년 07월 13일","628.75","636.50","639.50","626.00","0.06K","-0.98%"
"2021년 07월 12일","635.00","610.75","634.75","604.50","0.03K","4.35%"
"2021년 07월 09일","608.50","608.00","612.25","606.50","0.10K","-0.61%"
"2021년 07월 08일","612.25","615.00","618.00","611.75","0.10K","-0.41%"
"2021년 07월 07일","614.75","626.00","626.00","613.75","0.17K","-0.85%"
"2021년 07월 06일","620.00","634.75","634.75","611.00","0.09K","-3.99%"
"2021년 07월 02일","645.75","661.00","662.00","643.75","0.40K","-1.94%"
"2021년 07월 01일","658.50","667.75","683.00","663.00","0.56K","-1.94%"
"2021년 06월 30일","671.50","640.50","673.00","627.50","1.83K","4.96%"
"2021년 06월 29일","639.75","651.00","657.75","638.25","13.02K","-0.97%"
"2021년 06월 28일","646.00","638.00","655.00","637.00","29.18K","1.41%"
"2021년 06월 25일","637.00","650.50","656.75","634.50","38.80K","-2.19%"
"2021년 06월 24일","651.25","660.25","660.75","642.00","29.17K","-1.51%"
"2021년 06월 23일","661.25","653.25","668.25","653.25","40.59K","1.57%"
"2021년 06월 22일","651.00","666.25","672.75","650.75","35.94K","-1.59%"
"2021년 06월 21일","661.50","657.00","673.50","646.50","38.19K","-0.19%"
"2021년 06월 18일","662.75","639.00","668.50","639.00","53.57K","3.72%"
"2021년 06월 17일","639.00","663.75","667.00","637.25","68.26K","-3.58%"
"2021년 06월 16일","662.75","662.00","672.75","658.75","61.56K","0.19%"
"2021년 06월 15일","661.50","674.50","676.25","649.00","68.47K","-1.93%"
"2021년 06월 14일","674.50","680.50","680.75","657.00","67.69K","-0.92%"
"2021년 06월 11일","680.75","682.25","688.00","669.50","80.62K","-0.44%"
"2021년 06월 10일","683.75","684.00","689.25","672.75","103.90K","0.22%"
"2021년 06월 09일","682.25","685.00","686.00","673.50","91.32K","-0.40%"
"2021년 06월 08일","685.00","682.50","699.25","680.25","91.99K","0.74%"
"2021년 06월 07일","680.00","694.25","704.00","678.50","103.02K","-1.13%"
"2021년 06월 04일","687.75","678.50","690.25","676.25","55.84K","1.70%"
"2021년 06월 03일","676.25","689.50","699.25","669.25","60.41K","-1.64%"
"2021년 06월 02일","687.50","692.00","701.50","681.50","65.96K","-0.87%"
"2021년 06월 01일","693.50","673.25","702.00","672.00","75.70K","2.95%"
"2021년 05월 31일","673.62","673.62","673.62","673.62","-","1.43%"
"2021년 05월 30일","664.12","664.12","664.12","664.12","-","0.09%"
"2021년 05월 28일","663.50","676.00","679.75","661.25","56.12K","-1.89%"
"2021년 05월 27일","676.25","648.25","679.50","648.00","65.47K","4.28%"
"2021년 05월 26일","648.50","657.00","657.75","639.50","59.95K","-1.22%"
"2021년 05월 25일","656.50","663.25","667.50","646.75","64.77K","-0.87%"
"2021년 05월 24일","662.25","667.00","668.75","653.25","57.25K","-1.78%"
"2021년 05월 21일","674.25","675.50","677.50","665.75","57.46K","-0.15%"
"2021년 05월 20일","675.25","682.25","688.00","672.25","55.31K","-0.59%"
"2021년 05월 19일","679.25","698.00","699.00","671.50","77.67K","-2.69%"
"2021년 05월 18일","698.00","702.50","718.50","692.50","61.42K","-0.25%"
"2021년 05월 17일","699.75","704.00","707.50","692.00","53.09K","-3.78%"
"2021년 05월 14일","727.25","730.25","730.25","727.25","0.04K","0.10%"
"2021년 05월 13일","726.50","750.00","756.50","737.00","0.06K","-3.74%"
"2021년 05월 12일","754.75","763.00","763.00","746.50","0.08K","-0.66%"
"2021년 05월 11일","759.75","742.75","765.00","742.75","0.06K","2.32%"
"2021년 05월 10일","742.50","768.50","769.00","746.00","0.23K","-4.01%"
"2021년 05월 07일","773.50","771.00","771.00","760.50","0.03K","1.21%"
"2021년 05월 06일","764.25","761.00","763.50","745.00","0.02K","1.12%"
"2021년 05월 05일","755.75","737.75","754.50","737.50","0.50K","2.54%"
"2021년 05월 04일","737.00","731.25","737.50","730.00","0.30K","1.59%"
"2021년 05월 03일","725.50","753.25","753.25","726.75","0.41K","-2.29%"
"2021년 04월 30일","742.50","741.00","745.50","728.50","0.41K","0.68%"
"2021년 04월 29일","737.50","722.25","738.75","712.75","9.42K","1.69%"
"2021년 04월 28일","725.25","734.25","743.75","713.50","12.76K","-1.16%"
"2021년 04월 27일","733.75","737.00","773.00","726.75","16.10K","-0.78%"
"2021년 04월 26일","739.50","712.75","745.25","712.75","34.38K","4.12%"
"2021년 04월 23일","710.25","709.75","714.75","701.00","29.09K","0.00%"
"2021년 04월 22일","710.25","673.75","713.25","672.00","45.27K","5.50%"
"2021년 04월 21일","673.25","662.75","678.75","658.75","30.05K","2.05%"
"2021년 04월 20일","659.75","651.50","679.00","650.25","43.16K","1.15%"
"2021년 04월 19일","652.25","653.00","660.75","651.00","28.59K","-0.04%"
"2021년 04월 16일","652.50","652.50","659.75","648.25","36.53K","-0.19%"
"2021년 04월 15일","653.75","647.25","657.75","639.00","61.43K","0.89%"
"2021년 04월 14일","648.00","630.75","655.75","630.75","117.77K","2.90%"
"2021년 04월 13일","629.75","630.25","637.25","628.25","78.36K","0.28%"
"2021년 04월 12일","628.00","638.00","639.00","623.00","101.81K","-1.68%"
"2021년 04월 09일","638.75","628.75","646.50","627.25","113.07K","1.59%"
"2021년 04월 08일","628.75","618.00","631.50","616.00","87.00K","2.03%"
"2021년 04월 07일","616.25","615.00","619.75","609.75","73.52K","0.12%"
"2021년 04월 06일","615.50","622.00","627.50","613.75","58.04K","-0.40%"
"2021년 04월 05일","618.00","607.00","625.00","607.00","52.00K","1.15%"
"2021년 04월 01일","611.00","623.00","625.75","601.25","73.41K","-1.13%"
"2021년 03월 31일","618.00","603.25","631.75","593.25","90.27K","2.70%"
"2021년 03월 30일","601.75","616.25","616.75","600.50","52.67K","-2.43%"
"2021년 03월 29일","616.75","615.75","617.75","607.25","38.59K","0.57%"
"2021년 03월 26일","613.25","611.00","619.00","608.25","45.62K","0.12%"
"2021년 03월 25일","612.50","624.75","625.50","609.00","60.63K","-1.96%"
"2021년 03월 24일","624.75","635.00","638.75","624.00","45.58K","-1.58%"
"2021년 03월 23일","634.75","628.00","644.50","621.00","68.77K","1.20%"
"2021년 03월 22일","627.25","627.50","630.75","621.25","36.12K","0.04%"
"2021년 03월 19일","627.00","629.00","635.50","621.75","51.67K","-0.56%"
"2021년 03월 18일","630.50","640.00","641.00","629.00","47.13K","-1.48%"
"2021년 03월 17일","640.00","646.25","649.50","639.25","36.15K","-1.08%"
"2021년 03월 16일","647.00","645.50","648.00","631.75","51.10K","0.31%"
"2021년 03월 15일","645.00","637.75","647.75","636.00","40.09K","2.10%"
"2021년 03월 12일","631.75","642.88","645.60","637.60","0.01K","-0.71%"
"2021년 03월 11일","636.25","650.00","650.00","636.75","0.03K","-2.23%"
"2021년 03월 10일","650.75","653.25","653.75","643.50","0.13K","-0.88%"
"2021년 03월 09일","656.50","654.75","655.00","650.75","0.01K","1.55%"
"2021년 03월 08일","646.50","659.50","659.50","642.50","0.35K","-1.15%"
"2021년 03월 05일","654.00","649.50","657.50","647.00","0.40K","0.65%"
"2021년 03월 04일","649.75","653.00","658.00","648.75","0.58K","-0.35%"
"2021년 03월 03일","652.00","658.25","658.25","645.75","0.18K","-1.70%"
"2021년 03월 02일","663.25","645.50","663.25","640.00","0.24K","3.03%"
"2021년 03월 01일","643.75","661.00","661.00","643.00","0.39K","-1.72%"
"2021년 02월 26일","655.00","665.00","665.75","653.00","1.45K","-2.49%"
"2021년 02월 25일","671.75","677.25","680.50","658.75","13.33K","-1.25%"
"2021년 02월 24일","680.25","665.50","683.50","665.00","23.40K","2.18%"
"2021년 02월 23일","665.75","666.50","667.75","656.50","24.55K","0.26%"
"2021년 02월 22일","664.00","653.75","665.25","651.00","26.46K","2.04%"
"2021년 02월 19일","650.75","665.00","669.00","649.00","51.92K","-1.77%"
"2021년 02월 18일","662.50","644.00","665.75","641.50","56.68K","2.87%"
"2021년 02월 17일","644.00","660.00","661.25","638.50","35.18K","-2.05%"
"2021년 02월 16일","657.50","648.00","660.25","640.50","50.20K","3.10%"
"2021년 02월 15일","637.75","637.50","637.75","637.50","-","0.08%"
"2021년 02월 14일","637.25","637.50","637.50","637.25","-","0.08%"
"2021년 02월 12일","636.75","632.50","643.00","632.00","64.75K","0.51%"
"2021년 02월 11일","633.50","636.50","644.75","632.00","79.70K","-0.31%"
"2021년 02월 10일","635.50","649.50","650.50","626.75","98.58K","-2.16%"
"2021년 02월 09일","649.50","657.75","660.50","639.75","124.15K","-0.95%"
"2021년 02월 08일","655.75","643.00","657.50","642.50","102.71K","2.26%"
"2021년 02월 05일","641.25","634.75","647.50","632.25","78.45K","0.59%"
"2021년 02월 04일","637.50","647.25","650.50","633.00","66.02K","-1.66%"
"2021년 02월 03일","648.25","646.25","649.75","625.75","77.13K","0.54%"
"2021년 02월 02일","644.75","655.00","656.75","640.50","46.87K","-0.96%"
"2021년 02월 01일","651.00","663.50","671.00","646.00","55.80K","-1.81%"
"2021년 01월 29일","663.00","646.25","664.75","643.00","60.15K","2.47%"
"2021년 01월 28일","647.00","655.00","664.50","643.50","65.43K","-1.71%"
"2021년 01월 27일","658.25","663.25","672.75","652.50","54.19K","-1.05%"
"2021년 01월 26일","665.25","646.75","667.75","641.25","68.36K","2.58%"
"2021년 01월 25일","648.50","633.00","651.50","624.25","64.72K","2.21%"
"2021년 01월 22일","634.50","658.50","659.00","633.00","76.81K","-3.97%"
"2021년 01월 21일","660.75","666.50","674.75","657.75","50.21K","-1.05%"
"2021년 01월 20일","667.75","675.25","676.00","656.50","66.03K","-0.67%"
"2021년 01월 19일","672.25","683.75","691.25","668.75","63.50K","-0.48%"
"2021년 01월 15일","675.50","671.00","693.00","664.50","77.45K","0.82%"
"2021년 01월 14일","670.00","660.00","673.25","653.00","63.30K","1.44%"
"2021년 01월 13일","660.50","665.00","680.75","656.25","80.72K","-0.68%"
"2021년 01월 12일","665.00","636.25","670.00","634.00","80.42K","4.77%"
"2021년 01월 11일","634.75","639.00","651.50","628.75","58.07K","-0.63%"
"2021년 01월 08일","638.75","644.75","649.50","634.00","56.14K","-0.54%"
"2021년 01월 07일","642.25","646.75","648.25","638.00","47.49K","-0.81%"
"2021년 01월 06일","647.50","654.00","660.25","646.00","60.85K","-0.99%"
"2021년 01월 05일","654.00","641.50","664.50","639.50","81.17K","1.87%"
"2021년 01월 04일","642.00","643.00","650.25","634.00","66.78K","0.04%"
"2021년 01월 01일","641.75","641.75","641.75","641.75","-","0.20%"
"2020년 12월 31일","640.50","640.00","644.50","632.50","44.93K","-0.04%"
"2020년 12월 30일","640.75","620.00","643.50","614.00","71.65K","3.60%"
"2020년 12월 29일","618.50","614.25","623.25","611.50","35.42K","0.69%"
"2020년 12월 28일","614.25","627.00","631.50","607.00","53.53K","-2.05%"
"2020년 12월 25일","627.10","627.10","627.10","627.10","-","0.02%"
"2020년 12월 24일","627.00","631.00","633.75","623.50","35.66K","-0.44%"
