"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 01월 01일","17.070","17.025","17.085","17.020","-","-0.44%"
"2017년 12월 29일","17.145","16.905","17.175","16.865","74.52K","1.31%"
"2017년 12월 28일","16.923","16.745","16.930","16.710","63.44K","1.21%"
"2017년 12월 27일","16.720","16.620","16.740","16.620","0.22K","0.89%"
"2017년 12월 26일","16.573","16.360","16.620","16.360","0.16K","1.12%"
"2017년 12월 25일","16.390","16.435","16.435","16.365","-","-0.10%"
"2017년 12월 22일","16.407","16.285","16.415","16.285","0.06K","1.25%"
"2017년 12월 21일","16.205","16.210","16.210","16.150","0.02K","-0.19%"
"2017년 12월 20일","16.236","16.170","16.230","16.170","0.02K","0.73%"
"2017년 12월 19일","16.118","16.150","16.180","16.145","0.02K","-0.31%"
"2017년 12월 18일","16.168","16.130","16.170","16.130","0.01K","0.61%"
"2017년 12월 17일","16.070","16.075","16.090","16.060","-","0.26%"
"2017년 12월 15일","16.029","15.905","16.090","15.905","0.04K","0.79%"
"2017년 12월 14일","15.903","16.035","16.055","15.820","0.02K","0.44%"
"2017년 12월 13일","15.834","15.715","16.080","15.715","0.01K","1.31%"
"2017년 12월 12일","15.630","15.635","15.715","15.635","0.01K","-0.75%"
"2017년 12월 11일","15.748","15.820","15.840","15.690","0.06K","-0.74%"
